WAVE GRAPH DATA,0108,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0109,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0110,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0111,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0112,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0113,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0114,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0115,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0116,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0117,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0118,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0119,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0120,0.0,0.0,-13.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0121,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0122,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0123,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0124,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0125,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0126,0.0,0.0,-12.0,2.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0127,0.0,12.0,-12.0,4.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0128,0.0,42.0,-8.0,11.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0129,0.0,72.0,-1.0,23.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0130,1.0,102.0,10.0,40.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0131,1.0,126.0,23.0,61.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0132,1.0,156.0,38.0,87.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0133,2.0,192.0,54.0,118.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0134,4.0,222.0,72.0,154.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0135,6.0,252.0,91.0,195.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0136,9.0,282.0,111.0,241.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0137,13.0,306.0,131.0,290.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0138,18.0,336.0,152.0,343.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0139,23.0,372.0,173.0,401.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0140,33.0,402.0,194.0,462.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0141,43.0,432.0,214.0,527.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0142,57.0,462.0,232.0,595.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0143,74.0,486.0,248.0,663.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0144,91.0,516.0,262.0,734.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0145,111.0,552.0,275.0,807.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0146,132.0,582.0,287.0,883.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0147,154.0,612.0,298.0,959.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0148,177.0,642.0,307.0,1036.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0149,200.0,666.0,316.0,1114.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0150,224.0,696.0,324.0,1192.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0151,249.0,732.0,331.0,1273.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0152,273.0,762.0,340.0,1354.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0153,300.0,792.0,347.0,1436.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0154,326.0,822.0,353.0,1519.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0155,353.0,846.0,359.0,1601.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0156,381.0,876.0,363.0,1684.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0157,408.0,912.0,367.0,1768.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0158,435.0,942.0,373.0,1852.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0159,464.0,972.0,378.0,1937.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0160,494.0,1002.0,380.0,2021.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0161,521.0,1026.0,383.0,2105.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0162,550.0,1056.0,386.0,2190.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0163,578.0,1092.0,389.0,2275.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0164,607.0,1122.0,392.0,2361.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0165,636.0,1152.0,394.0,2447.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0166,665.0,1182.0,397.0,2533.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0167,695.0,1206.0,399.0,2618.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0168,724.0,1236.0,400.0,2704.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0169,752.0,1272.0,402.0,2790.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0170,782.0,1302.0,404.0,2877.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0171,810.0,1332.0,406.0,2964.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0172,840.0,1362.0,408.0,3051.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0173,869.0,1386.0,409.0,3137.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0174,897.0,1416.0,410.0,3224.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0175,927.0,1452.0,411.0,3311.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0176,954.0,1482.0,413.0,3399.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0177,984.0,1512.0,415.0,3487.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0178,1011.0,1542.0,417.0,3576.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0179,1041.0,1566.0,418.0,3663.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0180,1068.0,1596.0,420.0,3751.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0181,1098.0,1632.0,421.0,3840.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0182,1126.0,1662.0,423.0,3929.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0183,1154.0,1692.0,425.0,4019.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0184,1183.0,1722.0,426.0,4109.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0185,1213.0,1746.0,427.0,4198.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0186,1242.0,1776.0,427.0,4287.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0187,1271.0,1812.0,427.0,4377.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0188,1300.0,1842.0,428.0,4467.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0189,1329.0,1872.0,429.0,4558.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0190,1359.0,1902.0,429.0,4648.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0191,1386.0,1926.0,429.0,4738.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0192,1417.0,1956.0,429.0,4828.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0193,1445.0,1992.0,429.0,4919.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0194,1473.0,2022.0,430.0,5011.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0195,1503.0,2052.0,431.0,5102.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0196,1531.0,2082.0,432.0,5194.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0197,1560.0,2106.0,432.0,5285.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0198,1589.0,2136.0,432.0,5376.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0199,1617.0,2172.0,432.0,5469.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0200,1644.0,2202.0,433.0,5562.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0201,1673.0,2232.0,435.0,5655.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0202,1701.0,2262.0,436.0,5748.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0203,1729.0,2286.0,437.0,5841.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0204,1757.0,2316.0,437.0,5934.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0205,1785.0,2352.0,438.0,6029.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0206,1813.0,2382.0,440.0,6123.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0207,1842.0,2412.0,441.0,6218.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0208,1869.0,2442.0,443.0,6314.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0209,1898.0,2466.0,444.0,6409.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0210,1925.0,2496.0,445.0,6504.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0211,1953.0,2532.0,447.0,6600.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0212,1981.0,2562.0,449.0,6697.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0213,2008.0,2592.0,451.0,6794.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0214,2037.0,2622.0,452.0,6892.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0215,2065.0,2646.0,454.0,6989.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0216,2093.0,2676.0,455.0,7086.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0217,2121.0,2712.0,457.0,7184.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0218,2149.0,2742.0,460.0,7283.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0219,2176.0,2772.0,462.0,7382.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0220,2205.0,2802.0,464.0,7482.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0221,2234.0,2826.0,466.0,7580.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0222,2263.0,2856.0,467.0,7679.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0223,2292.0,2892.0,467.0,7779.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0224,2322.0,2922.0,469.0,7879.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0225,2350.0,2952.0,470.0,7979.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0226,2382.0,2982.0,470.0,8079.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0227,2410.0,3000.0,470.0,8178.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0228,2439.0,3000.0,467.0,8271.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0229,2467.0,3000.0,460.0,8360.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0230,2496.0,3000.0,451.0,8444.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0231,2522.0,3000.0,439.0,8523.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0232,2549.0,3000.0,427.0,8599.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0233,2572.0,3000.0,415.0,8670.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0234,2595.0,3000.0,403.0,8737.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0235,2616.0,3000.0,391.0,8801.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0236,2636.0,3000.0,380.0,8862.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0237,2655.0,3000.0,369.0,8920.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0238,2672.0,3000.0,359.0,8974.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0239,2688.0,3000.0,349.0,9026.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0240,2705.0,3000.0,339.0,9075.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0241,2720.0,3000.0,329.0,9122.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0242,2733.0,3000.0,320.0,9166.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0243,2746.0,3000.0,311.0,9209.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0244,2758.0,3000.0,302.0,9249.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0245,2769.0,3000.0,294.0,9288.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0246,2780.0,3000.0,286.0,9324.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0247,2793.0,3000.0,277.0,9359.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0248,2802.0,3000.0,269.0,9392.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0249,2812.0,3000.0,260.0,9423.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0250,2820.0,3000.0,252.0,9453.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0251,2829.0,3000.0,245.0,9481.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0252,2836.0,3000.0,238.0,9509.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0253,2842.0,3000.0,231.0,9535.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0254,2848.0,3000.0,226.0,9560.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0255,2851.0,3000.0,220.0,9585.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0256,2857.0,3000.0,216.0,9609.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0257,2860.0,3000.0,212.0,9632.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0258,2862.0,3000.0,210.0,9655.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0259,2865.0,3000.0,207.0,9678.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0260,2866.0,3000.0,205.0,9700.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0261,2869.0,3000.0,203.0,9722.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0262,2871.0,3000.0,202.0,9744.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0263,2872.0,3000.0,201.0,9765.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0264,2874.0,3000.0,200.0,9786.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0265,2876.0,3000.0,198.0,9806.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0266,2878.0,3000.0,197.0,9827.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0267,2880.0,3000.0,196.0,9847.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0268,2882.0,3000.0,194.0,9866.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0269,2885.0,3000.0,192.0,9886.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0270,2888.0,3000.0,190.0,9904.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0271,2890.0,3000.0,188.0,9922.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0272,2891.0,3000.0,186.0,9941.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0273,2895.0,3000.0,185.0,9958.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0274,2895.0,3000.0,183.0,9976.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0275,2897.0,3000.0,183.0,9993.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0276,2897.0,3000.0,182.0,10010.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0277,2898.0,3000.0,182.0,10027.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0278,2898.0,3000.0,182.0,10044.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0279,2897.0,3000.0,183.0,10061.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0280,2899.0,3000.0,184.0,10078.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0281,2898.0,3000.0,185.0,10095.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0282,2899.0,3000.0,187.0,10112.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0283,2898.0,3000.0,188.0,10129.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0284,2900.0,3000.0,189.0,10145.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0285,2900.0,3000.0,190.0,10162.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0286,2901.0,3000.0,191.0,10179.0,,,,,,,,,,,,,,,
WAVE GRAPH DATA,0287,2901.0,3000.0,192.0,10195.0,,,,,,,,,,,,,,,
